sector,subsector,iso3_country,co2e_100yr,continent_ct
forestry-and-land-use,removals,MWI,-371907,Africa
transportation,road-transportation,MWI,38842,Africa
forestry-and-land-use,shrubgrass-fires,MWI,75811,Africa
agriculture,synthetic-fertilizer-application,MWI,173,Africa
forestry-and-land-use,wetland-fires,MWI,3669,Africa
mineral-extraction,bauxite-mining,MYS,4367,Asia
fossil-fuel-operations,coal-mining,MYS,226239,Asia
agriculture,cropland-fires,MYS,86840,Asia
transportation,domestic-aviation,MYS,19465,Asia
power,electricity-generation,MYS,2763763,Asia
agriculture,enteric-fermentation-cattle-pasture,MYS,12024,Asia
forestry-and-land-use,forest-land-clearing,MYS,1494820,Asia
forestry-and-land-use,forest-land-degradation,MYS,77348,Asia
forestry-and-land-use,forest-land-fires,MYS,623,Asia
transportation,international-aviation,MYS,124209,Asia
mineral-extraction,iron-mining,MYS,9406,Asia
agriculture,manure-left-on-pasture-cattle,MYS,4052,Asia
forestry-and-land-use,net-forest-land,MYS,342387,Asia
forestry-and-land-use,net-shrubgrass,MYS,-9206,Asia
forestry-and-land-use,net-wetland,MYS,-3616,Asia
fossil-fuel-operations,oil-and-gas-production-and-transport,MYS,3986928,Asia
fossil-fuel-operations,oil-and-gas-refining,MYS,994668,Asia
forestry-and-land-use,removals,MYS,-1576152,Asia
agriculture,rice-cultivation,MYS,70412,Asia
transportation,road-transportation,MYS,321142,Asia
forestry-and-land-use,shrubgrass-fires,MYS,20,Asia
waste,solid-waste-disposal,MYS,64944,Asia
agriculture,synthetic-fertilizer-application,MYS,32569,Asia
waste,wastewater-treatment-and-discharge,MYS,2722,Asia
forestry-and-land-use,water-reservoirs,MYS,32422,Asia
forestry-and-land-use,wetland-fires,MYS,0,Asia
forestry-and-land-use,forest-land-clearing,MYT,2976,Africa
forestry-and-land-use,forest-land-degradation,MYT,300,Africa
forestry-and-land-use,forest-land-fires,MYT,0,Africa
transportation,international-aviation,MYT,42851,Africa
forestry-and-land-use,net-forest-land,MYT,-26268,Africa
forestry-and-land-use,net-shrubgrass,MYT,-363,Africa
forestry-and-land-use,net-wetland,MYT,-182,Africa
forestry-and-land-use,removals,MYT,-3557,Africa
transportation,road-transportation,MYT,42683,Africa
forestry-and-land-use,shrubgrass-fires,MYT,0,Africa
waste,wastewater-treatment-and-discharge,MYT,3481,Africa
forestry-and-land-use,wetland-fires,MYT,0,Africa
mineral-extraction,copper-mining,NAM,32066,Africa
agriculture,cropland-fires,NAM,16640,Africa
transportation,domestic-aviation,NAM,971,Africa
power,electricity-generation,NAM,20250,Africa
agriculture,enteric-fermentation-cattle-pasture,NAM,54798,Africa
forestry-and-land-use,forest-land-clearing,NAM,3458,Africa
forestry-and-land-use,forest-land-degradation,NAM,0,Africa
forestry-and-land-use,forest-land-fires,NAM,329934,Africa
transportation,international-aviation,NAM,43394,Africa
agriculture,manure-left-on-pasture-cattle,NAM,28295,Africa
forestry-and-land-use,net-forest-land,NAM,-158356,Africa
forestry-and-land-use,net-shrubgrass,NAM,686292,Africa
forestry-and-land-use,net-wetland,NAM,-81118,Africa
forestry-and-land-use,removals,NAM,-927473,Africa
transportation,road-transportation,NAM,39068,Africa
forestry-and-land-use,shrubgrass-fires,NAM,266332,Africa
waste,solid-waste-disposal,NAM,380999,Africa
agriculture,synthetic-fertilizer-application,NAM,74,Africa
waste,wastewater-treatment-and-discharge,NAM,593,Africa
forestry-and-land-use,water-reservoirs,NAM,4372,Africa
forestry-and-land-use,wetland-fires,NAM,9159,Africa
agriculture,cropland-fires,NCL,182,Oceania
transportation,domestic-aviation,NCL,1195,Oceania
power,electricity-generation,NCL,895000,Oceania
forestry-and-land-use,forest-land-clearing,NCL,26335,Oceania
forestry-and-land-use,forest-land-degradation,NCL,8003,Oceania
forestry-and-land-use,forest-land-fires,NCL,21993,Oceania
transportation,international-aviation,NCL,37137,Oceania
forestry-and-land-use,net-forest-land,NCL,617128,Oceania
forestry-and-land-use,net-shrubgrass,NCL,23289,Oceania
forestry-and-land-use,net-wetland,NCL,1846,Oceania
forestry-and-land-use,removals,NCL,-53923,Oceania
transportation,road-transportation,NCL,140825,Oceania
forestry-and-land-use,shrubgrass-fires,NCL,6345,Oceania
waste,solid-waste-disposal,NCL,75038,Oceania
waste,wastewater-treatment-and-discharge,NCL,165,Oceania
forestry-and-land-use,wetland-fires,NCL,120,Oceania
fossil-fuel-operations,coal-mining,NER,5027,Africa
agriculture,cropland-fires,NER,226992,Africa
transportation,domestic-aviation,NER,511,Africa
power,electricity-generation,NER,13000,Africa
agriculture,enteric-fermentation-cattle-pasture,NER,735522,Africa
forestry-and-land-use,forest-land-clearing,NER,22,Africa
forestry-and-land-use,forest-land-degradation,NER,0,Africa
forestry-and-land-use,forest-land-fires,NER,847,Africa
transportation,international-aviation,NER,73772,Africa
agriculture,manure-left-on-pasture-cattle,NER,379786,Africa
forestry-and-land-use,net-forest-land,NER,-13478,Africa
forestry-and-land-use,net-shrubgrass,NER,1351493,Africa
forestry-and-land-use,net-wetland,NER,-100479,Africa
forestry-and-land-use,removals,NER,-4380,Africa
transportation,road-transportation,NER,45199,Africa
forestry-and-land-use,shrubgrass-fires,NER,12434,Africa
waste,solid-waste-disposal,NER,134696,Africa
agriculture,synthetic-fertilizer-application,NER,348,Africa
waste,wastewater-treatment-and-discharge,NER,3099,Africa
forestry-and-land-use,wetland-fires,NER,29,Africa
transportation,international-aviation,NFK,6260,Oceania
fossil-fuel-operations,coal-mining,NGA,2119,Africa
agriculture,cropland-fires,NGA,97054,Africa
transportation,domestic-aviation,NGA,19013,Africa
power,electricity-generation,NGA,364033,Africa
agriculture,enteric-fermentation-cattle-pasture,NGA,70865,Africa
forestry-and-land-use,forest-land-clearing,NGA,116259,Africa
forestry-and-land-use,forest-land-degradation,NGA,16058,Africa
forestry-and-land-use,forest-land-fires,NGA,197197,Africa
transportation,international-aviation,NGA,165850,Africa
agriculture,manure-left-on-pasture-cattle,NGA,36591,Africa
forestry-and-land-use,net-forest-land,NGA,161388,Africa
forestry-and-land-use,net-shrubgrass,NGA,44129,Africa
forestry-and-land-use,net-wetland,NGA,-7829,Africa
fossil-fuel-operations,oil-and-gas-production-and-transport,NGA,1527169,Africa
fossil-fuel-operations,oil-and-gas-refining,NGA,10846,Africa
forestry-and-land-use,removals,NGA,-328930,Africa
transportation,road-transportation,NGA,60945,Africa
forestry-and-land-use,shrubgrass-fires,NGA,35887,Africa
waste,solid-waste-disposal,NGA,55633,Africa
agriculture,synthetic-fertilizer-application,NGA,8245,Africa
waste,wastewater-treatment-and-discharge,NGA,41803,Africa
forestry-and-land-use,water-reservoirs,NGA,28238,Africa
forestry-and-land-use,wetland-fires,NGA,1306,Africa
agriculture,cropland-fires,NIC,35132,North America
transportation,domestic-aviation,NIC,587,North America
power,electricity-generation,NIC,103222,North America
agriculture,enteric-fermentation-cattle-pasture,NIC,101822,North America
forestry-and-land-use,forest-land-clearing,NIC,371581,North America
forestry-and-land-use,forest-land-degradation,NIC,77620,North America
forestry-and-land-use,forest-land-fires,NIC,2705,North America
transportation,international-aviation,NIC,20837,North America
agriculture,manure-left-on-pasture-cattle,NIC,29307,North America
forestry-and-land-use,net-forest-land,NIC,306509,North America
forestry-and-land-use,net-shrubgrass,NIC,21046,North America
forestry-and-land-use,net-wetland,NIC,7700,North America
fossil-fuel-operations,oil-and-gas-refining,NIC,69248,North America
forestry-and-land-use,removals,NIC,-450239,North America
transportation,road-transportation,NIC,68304,North America
forestry-and-land-use,shrubgrass-fires,NIC,1023,North America
waste,solid-waste-disposal,NIC,151450,North America
agriculture,synthetic-fertilizer-application,NIC,5606,North America
waste,wastewater-treatment-and-discharge,NIC,10922,North America
forestry-and-land-use,wetland-fires,NIC,1109,North America
transportation,international-aviation,NIU,1388,Oceania
agriculture,cropland-fires,NLD,1065,Europe
transportation,domestic-aviation,NLD,192,Europe
power,electricity-generation,NLD,848457,Europe
agriculture,enteric-fermentation-cattle-pasture,NLD,419,Europe
forestry-and-land-use,forest-land-clearing,NLD,5094,Europe
forestry-and-land-use,forest-land-degradation,NLD,0,Europe
forestry-and-land-use,forest-land-fires,NLD,25,Europe
transportation,international-aviation,NLD,1184983,Europe
agriculture,manure-left-on-pasture-cattle,NLD,147,Europe
forestry-and-land-use,net-forest-land,NLD,-55140,Europe
forestry-and-land-use,net-shrubgrass,NLD,-10180,Europe
forestry-and-land-use,net-wetland,NLD,-3901,Europe
fossil-fuel-operations,oil-and-gas-production-and-transport,NLD,1170882,Europe
fossil-fuel-operations,oil-and-gas-refining,NLD,3017038,Europe
manufacturing,other-manufacturing,NLD,124630,Europe
manufacturing,petrochemicals,NLD,1845144,Europe
forestry-and-land-use,removals,NLD,-7634,Europe
transportation,road-transportation,NLD,71722,Europe
forestry-and-land-use,shrubgrass-fires,NLD,5,Europe
waste,solid-waste-disposal,NLD,21985,Europe
agriculture,synthetic-fertilizer-application,NLD,2360,Europe
waste,wastewater-treatment-and-discharge,NLD,3650,Europe
forestry-and-land-use,water-reservoirs,NLD,373,Europe
forestry-and-land-use,wetland-fires,NLD,3,Europe
fossil-fuel-operations,coal-mining,NOR,38743,Europe
agriculture,cropland-fires,NOR,789,Europe
transportation,domestic-aviation,NOR,17071,Europe
power,electricity-generation,NOR,60333,Europe
agriculture,enteric-fermentation-cattle-pasture,NOR,10151,Europe
forestry-and-land-use,forest-land-clearing,NOR,99923,Europe
forestry-and-land-use,forest-land-degradation,NOR,0,Europe
forestry-and-land-use,forest-land-fires,NOR,23,Europe
transportation,international-aviation,NOR,44983,Europe
mineral-extraction,iron-mining,NOR,0,Europe
agriculture,manure-left-on-pasture-cattle,NOR,3576,Europe
forestry-and-land-use,net-forest-land,NOR,-98808,Europe
forestry-and-land-use,net-shrubgrass,NOR,-205738,Europe
forestry-and-land-use,net-wetland,NOR,-917,Europe
fossil-fuel-operations,oil-and-gas-production-and-transport,NOR,3404454,Europe
fossil-fuel-operations,oil-and-gas-refining,NOR,1872768,Europe
manufacturing,other-manufacturing,NOR,248533,Europe
manufacturing,petrochemicals,NOR,865134,Europe
forestry-and-land-use,removals,NOR,-107255,Europe
transportation,road-transportation,NOR,176973,Europe
forestry-and-land-use,shrubgrass-fires,NOR,19,Europe
waste,solid-waste-disposal,NOR,185379,Europe
agriculture,synthetic-fertilizer-application,NOR,2838,Europe
waste,wastewater-treatment-and-discharge,NOR,1760,Europe
forestry-and-land-use,water-reservoirs,NOR,1471,Europe
forestry-and-land-use,wetland-fires,NOR,0,Europe
fossil-fuel-operations,coal-mining,NPL,659,Asia
agriculture,cropland-fires,NPL,416857,Asia
transportation,domestic-aviation,NPL,5883,Asia
agriculture,enteric-fermentation-cattle-pasture,NPL,0,Asia
forestry-and-land-use,forest-land-clearing,NPL,343753,Asia
forestry-and-land-use,forest-land-degradation,NPL,56865,Asia
forestry-and-land-use,forest-land-fires,NPL,3697121,Asia
transportation,international-aviation,NPL,257085,Asia
agriculture,manure-left-on-pasture-cattle,NPL,0,Asia
forestry-and-land-use,net-forest-land,NPL,2883405,Asia
forestry-and-land-use,net-shrubgrass,NPL,-52370,Asia
forestry-and-land-use,net-wetland,NPL,2802,Asia
forestry-and-land-use,removals,NPL,-3942976,Asia
agriculture,rice-cultivation,NPL,393072,Asia
transportation,road-transportation,NPL,44234,Asia
forestry-and-land-use,shrubgrass-fires,NPL,129815,Asia
waste,solid-waste-disposal,NPL,39114,Asia
agriculture,synthetic-fertilizer-application,NPL,69940,Asia
waste,wastewater-treatment-and-discharge,NPL,13196,Asia
forestry-and-land-use,water-reservoirs,NPL,311,Asia
forestry-and-land-use,wetland-fires,NPL,4636,Asia
transportation,international-aviation,NRU,2194,Oceania
fossil-fuel-operations,coal-mining,NZL,15461,Oceania
agriculture,cropland-fires,NZL,35555,Oceania
transportation,domestic-aviation,NZL,23136,Oceania
power,electricity-generation,NZL,649250,Oceania
agriculture,enteric-fermentation-cattle-pasture,NZL,32862,Oceania
forestry-and-land-use,forest-land-clearing,NZL,1201204,Oceania
forestry-and-land-use,forest-land-degradation,NZL,0,Oceania
forestry-and-land-use,forest-land-fires,NZL,1954,Oceania
transportation,international-aviation,NZL,222315,Oceania
agriculture,manure-left-on-pasture-cattle,NZL,12991,Oceania
forestry-and-land-use,net-forest-land,NZL,203122,Oceania
forestry-and-land-use,net-shrubgrass,NZL,-67147,Oceania
forestry-and-land-use,net-wetland,NZL,2680,Oceania
fossil-fuel-operations,oil-and-gas-production-and-transport,NZL,260333,Oceania
fossil-fuel-operations,oil-and-gas-refining,NZL,582221,Oceania
forestry-and-land-use,removals,NZL,-1205719,Oceania
transportation,road-transportation,NZL,682411,Oceania
forestry-and-land-use,shrubgrass-fires,NZL,4179,Oceania
waste,solid-waste-disposal,NZL,93653,Oceania
agriculture,synthetic-fertilizer-application,NZL,61833,Oceania
waste,wastewater-treatment-and-discharge,NZL,779,Oceania
forestry-and-land-use,water-reservoirs,NZL,958,Oceania
forestry-and-land-use,wetland-fires,NZL,16,Oceania
agriculture,cropland-fires,OMN,1862,Asia
transportation,domestic-aviation,OMN,8688,Asia
power,electricity-generation,OMN,646541,Asia
agriculture,enteric-fermentation-cattle-pasture,OMN,10479,Asia
forestry-and-land-use,forest-land-clearing,OMN,0,Asia
forestry-and-land-use,forest-land-degradation,OMN,0,Asia
forestry-and-land-use,forest-land-fires,OMN,0,Asia
transportation,international-aviation,OMN,151097,Asia
agriculture,manure-left-on-pasture-cattle,OMN,3531,Asia
forestry-and-land-use,net-forest-land,OMN,29986,Asia
forestry-and-land-use,net-shrubgrass,OMN,84016,Asia
forestry-and-land-use,net-wetland,OMN,-5,Asia
fossil-fuel-operations,oil-and-gas-production-and-transport,OMN,3870713,Asia
fossil-fuel-operations,oil-and-gas-refining,OMN,875227,Asia
forestry-and-land-use,removals,OMN,1257,Asia
transportation,road-transportation,OMN,151927,Asia
forestry-and-land-use,shrubgrass-fires,OMN,0,Asia
agriculture,synthetic-fertilizer-application,OMN,0,Asia
waste,wastewater-treatment-and-discharge,OMN,1398,Asia
forestry-and-land-use,wetland-fires,OMN,0,Asia
fossil-fuel-operations,coal-mining,PAK,95523,Asia
agriculture,cropland-fires,PAK,1512034,Asia
transportation,domestic-aviation,PAK,19493,Asia
power,electricity-generation,PAK,1565705,Asia
agriculture,enteric-fermentation-cattle-pasture,PAK,1340699,Asia
forestry-and-land-use,forest-land-clearing,PAK,1687,Asia
forestry-and-land-use,forest-land-degradation,PAK,0,Asia
forestry-and-land-use,forest-land-fires,PAK,57176,Asia
transportation,international-aviation,PAK,133119,Asia
agriculture,manure-left-on-pasture-cattle,PAK,305362,Asia
forestry-and-land-use,net-forest-land,PAK,143939,Asia
forestry-and-land-use,net-shrubgrass,PAK,339982,Asia
forestry-and-land-use,net-wetland,PAK,-11454,Asia
fossil-fuel-operations,oil-and-gas-production-and-transport,PAK,1102038,Asia
fossil-fuel-operations,oil-and-gas-refining,PAK,248705,Asia
forestry-and-land-use,removals,PAK,-61723,Asia
agriculture,rice-cultivation,PAK,656258,Asia
transportation,road-transportation,PAK,108111,Asia
forestry-and-land-use,shrubgrass-fires,PAK,10381,Asia
waste,solid-waste-disposal,PAK,516144,Asia
agriculture,synthetic-fertilizer-application,PAK,1115819,Asia
waste,wastewater-treatment-and-discharge,PAK,56574,Asia
forestry-and-land-use,water-reservoirs,PAK,15245,Asia
forestry-and-land-use,wetland-fires,PAK,35,Asia
mineral-extraction,copper-mining,PAN,1581386,North America
agriculture,cropland-fires,PAN,21907,North America
transportation,domestic-aviation,PAN,1666,North America
power,electricity-generation,PAN,276833,North America
agriculture,enteric-fermentation-cattle-pasture,PAN,49523,North America
forestry-and-land-use,forest-land-clearing,PAN,196529,North America
forestry-and-land-use,forest-land-degradation,PAN,25662,North America
forestry-and-land-use,forest-land-fires,PAN,5528,North America
transportation,international-aviation,PAN,385485,North America
agriculture,manure-left-on-pasture-cattle,PAN,14254,North America
forestry-and-land-use,net-forest-land,PAN,-109999,North America
forestry-and-land-use,net-shrubgrass,PAN,-5690,North America
forestry-and-land-use,net-wetland,PAN,-3278,North America
forestry-and-land-use,removals,PAN,-230188,North America
transportation,road-transportation,PAN,307939,North America
forestry-and-land-use,shrubgrass-fires,PAN,480,North America
waste,solid-waste-disposal,PAN,139245,North America
agriculture,synthetic-fertilizer-application,PAN,217,North America
waste,wastewater-treatment-and-discharge,PAN,9305,North America
forestry-and-land-use,water-reservoirs,PAN,87290,North America
forestry-and-land-use,wetland-fires,PAN,55,North America
fossil-fuel-operations,coal-mining,PER,24540,South America
mineral-extraction,copper-mining,PER,205899,South America
